material_id,formula_pretty,energy_above_hull,is_stable,theoretical,has_icsd,nsites,nelements,crystal_system,space_group,chemsys,elements,synth_class,synthesizable,ce_entropy,n_distinct_envs,dominance,gini,ce_symbols,n_sites_ce
mp-680333,Ge4Se9,0.0,True,False,True,52,2,Orthorhombic,Pca2_1,Ge-Se,"['Ge', 'Se']",0,1,0.6172417697303416,2,0.6923076923076923,0.1923076923076923,"{""T:4"": 16, ""A:2"": 36}",52
mp-31908,Mn3Nb6O11,0.0,True,False,True,40,3,Trigonal,P-3m1,Mn-Nb-O,"['Mn', 'Nb', 'O']",0,1,1.1421200429883351,4,0.5,0.375,"{""O:6"": 2, ""T:4"": 20, ""SS:9"": 12, ""S:4"": 6}",40
mp-1206850,Dy(SiAg)2,0.0,True,True,False,5,3,Tetragonal,I4/mmm,Ag-Dy-Si,"['Ag', 'Dy', 'Si']",0,0,1.0549201679861442,3,0.4,0.1333333333333335,"{""UNKNOWN:16"": 1, ""SMA:9"": 2, ""C:12"": 2}",5
mp-2646999,K(CuS)2,0.0,True,True,False,5,3,Tetragonal,I4/mmm,Cu-K-S,"['Cu', 'K', 'S']",0,0,1.0549201679861442,3,0.4,0.1333333333333335,"{""C:12"": 1, ""BO_2:8"": 2, ""SY:4"": 2}",5
mp-1070837,TbMgCo4,0.0,True,False,True,6,3,Cubic,F-43m,Co-Mg-Tb,"['Co', 'Mg', 'Tb']",0,1,0.6365141682948128,2,0.6666666666666666,0.1666666666666665,"{""UNKNOWN:16"": 2, ""I:12"": 4}",6
mp-19363,HgMoO4,0.0,True,False,True,12,3,Monoclinic,C2/c,Hg-Mo-O,"['Hg', 'Mo', 'O']",0,1,1.0986122886681096,3,0.3333333333333333,0.0,"{""O:6"": 4, ""S:1"": 4, ""S:4"": 4}",12
mp-554546,Eu2SiO4,0.0,True,False,True,28,3,Monoclinic,P2_1/c,Eu-O-Si,"['Eu', 'O', 'Si']",0,1,1.1537419427010902,4,0.5714285714285714,0.3214285714285714,"{""SBT:8"": 4, ""SA:8"": 4, ""T:4"": 4, ""S:1"": 16}",28
mp-22790,VGaCo2,0.0,True,False,True,4,3,Cubic,Fm-3m,Co-Ga-V,"['Co', 'Ga', 'V']",0,1,-0.0,1,1.0,0.0,"{""UNKNOWN:14"": 4}",4
mp-642315,Lu6CuTe2,0.0,True,False,True,36,3,Orthorhombic,Pnma,Cu-Lu-Te,"['Cu', 'Lu', 'Te']",0,1,1.8891591637540213,7,0.2222222222222222,0.1587301587301588,"{""PCPA:11"": 4, ""HA:12"": 4, ""DI:11"": 8, ""TI:9"": 4, ""SBT:8"": 8, ""TT_1:9"": 4, ""ST:7"": 4}",36
mp-9144,LiAsF6,0.0,True,False,True,8,3,Trigonal,R-3,As-F-Li,"['As', 'F', 'Li']",0,1,0.5623351446188083,2,0.75,0.25,"{""O:6"": 2, ""A:2"": 6}",8
mp-998536,RbCaBr3,0.0,True,True,False,20,3,Orthorhombic,Pnma,Br-Ca-Rb,"['Br', 'Ca', 'Rb']",0,0,1.3321790402101223,4,0.4,0.1500000000000001,"{""TT_1:9"": 4, ""O:6"": 8, ""ST:7"": 4, ""S:5"": 4}",20
mp-22005,V2Pb2O7,0.0,True,False,True,44,3,Monoclinic,P2_1/c,O-Pb-V,"['O', 'Pb', 'V']",0,1,1.4142790651247086,5,0.4545454545454545,0.3272727272727271,"{""T:4"": 8, ""SMA:9"": 4, ""SA:8"": 4, ""S:1"": 20, ""A:2"": 8}",44
mp-504984,USiNi,0.0,True,False,True,12,3,Orthorhombic,Pnma,Ni-Si-U,"['Ni', 'Si', 'U']",0,1,1.0986122886681096,3,0.3333333333333333,0.0,"{""DI:11"": 4, ""TT_1:9"": 4, ""BS_2:10"": 4}",12
mp-862841,LiPm2Os,0.0,True,True,False,4,3,Cubic,Fm-3m,Li-Os-Pm,"['Li', 'Os', 'Pm']",0,0,-0.0,1,1.0,0.0,"{""UNKNOWN:14"": 4}",4
mp-37167,U12Rh4Se31,0.0,True,True,False,47,3,Tetragonal,I4/mmm,Rh-Se-U,"['Rh', 'Se', 'U']",0,0,1.6524352413523946,7,0.3404255319148936,0.4194528875379941,"{""SA:8"": 12, ""O:6"": 4, ""TBT:8"": 16, ""SMA:9"": 4, ""HA:12"": 2, ""TT_2:9"": 8, ""UNKNOWN:16"": 1}",47
mp-978098,HoMnB4,0.0,True,False,True,24,3,Orthorhombic,Pbam,B-Ho-Mn,"['B', 'Ho', 'Mn']",0,1,1.2424533248940002,4,0.5,0.25,"{""UNKNOWN:16"": 4, ""PCPA:11"": 4, ""T:5"": 12, ""ST:7"": 4}",24
mp-1103523,Lu(MnAl2)4,0.0,True,False,True,13,3,Tetragonal,I4/mmm,Al-Lu-Mn,"['Al', 'Lu', 'Mn']",0,1,0.8587409130062869,3,0.6153846153846154,0.358974358974359,"{""DD:20"": 1, ""I:12"": 8, ""UNKNOWN:14"": 4}",13
mp-7598,NbAs2,0.0,True,False,True,6,2,Monoclinic,C2/m,As-Nb,"['As', 'Nb']",0,1,1.0986122886681096,3,0.3333333333333333,0.0,"{""TT_1:9"": 2, ""T:6"": 2, ""UNKNOWN:14"": 2}",6
mp-865336,Lu2OsPd,0.0,True,True,False,4,3,Cubic,Fm-3m,Lu-Os-Pd,"['Lu', 'Os', 'Pd']",0,0,-0.0,1,1.0,0.0,"{""UNKNOWN:14"": 4}",4
mp-1197171,KP2H5O8,0.0,True,False,True,64,4,Monoclinic,P2_1/c,H-K-O-P,"['H', 'K', 'O', 'P']",0,1,1.559581156259877,7,0.5,0.4285714285714286,"{""TT_2:9"": 4, ""T:4"": 8, ""L:2"": 4, ""S:1"": 32, ""A:2"": 8, ""TY:3"": 4, ""TL:3"": 4}",64
mp-510696,Cs4Sn2Au7,0.0,True,False,True,13,3,Trigonal,R-3m,Au-Cs-Sn,"['Au', 'Cs', 'Sn']",0,1,1.2047933096947845,4,0.4615384615384615,0.3269230769230771,"{""UNKNOWN:16"": 4, ""T:4"": 2, ""PP:6"": 6, ""O:6"": 1}",13
mp-12271,MgSeO3,0.0,True,False,True,20,3,Orthorhombic,Pnma,Mg-O-Se,"['Mg', 'O', 'Se']",0,1,1.0549201679861442,3,0.4,0.1333333333333335,"{""O:6"": 4, ""TY:3"": 8, ""TL:3"": 8}",20
mp-15639,HgRhF6,0.0,True,False,True,8,3,Trigonal,R-3,F-Hg-Rh,"['F', 'Hg', 'Rh']",0,1,0.5623351446188083,2,0.75,0.25,"{""O:6"": 2, ""A:2"": 6}",8
mp-1194813,Rh2(Se3Br2)3,0.0,True,False,True,68,3,Tetragonal,I4_1/a,Br-Rh-Se,"['Br', 'Rh', 'Se']",0,1,1.630000559161653,6,0.3529411764705882,0.303921568627451,"{""O:6"": 8, ""SS:4"": 24, ""TS:3"": 8, ""A:2"": 4, ""PP:6"": 16, ""S:5"": 8}",68
mp-1104534,DyGa6,0.0,True,False,True,14,2,Tetragonal,P4/nbm,Dy-Ga,"['Dy', 'Ga']",0,1,0.9556998911125344,3,0.5714285714285714,0.2857142857142856,"{""TT:12"": 2, ""SMA:9"": 4, ""DI:11"": 8}",14
mp-1184485,GdLuIr2,0.0,True,True,False,4,3,Cubic,Fm-3m,Gd-Ir-Lu,"['Gd', 'Ir', 'Lu']",0,0,-0.0,1,1.0,0.0,"{""UNKNOWN:14"": 4}",4
mp-1202445,NaUN3O11,0.0,True,False,True,64,4,Cubic,P2_13,N-Na-O-U,"['N', 'Na', 'O', 'U']",0,1,0.9180459180656309,4,0.6875,0.5,"{""O:6"": 4, ""HB:8"": 4, ""TL:3"": 12, ""S:1"": 44}",64
mp-1220082,NdNiRu,0.0,True,True,False,6,3,Orthorhombic,Imma,Nd-Ni-Ru,"['Nd', 'Ni', 'Ru']",0,0,0.6365141682948128,2,0.6666666666666666,0.1666666666666665,"{""UNKNOWN:16"": 2, ""I:12"": 4}",6
mp-41095,Na3Sr3AlP4,0.0,True,True,False,22,4,Hexagonal,P6_3mc,Al-Na-P-Sr,"['Al', 'Na', 'P', 'Sr']",0,0,1.3730039128771998,4,0.2727272727272727,0.0681818181818181,"{""TBSA:10"": 6, ""SH:13"": 6, ""ST:7"": 4, ""SBT:8"": 6}",22
mp-572807,NdCu3Se2ClO8,0.0,True,False,True,30,5,Orthorhombic,Pmmn,Cl-Cu-Nd-O-Se,"['Cl', 'Cu', 'Nd', 'O', 'Se']",0,1,1.5867847075280477,6,0.4,0.3444444444444443,"{""C:8"": 2, ""S:4"": 6, ""TY:3"": 4, ""AC:12"": 2, ""A:2"": 12, ""T:4"": 4}",30
mp-973088,MgInAg2,0.0,True,False,True,4,3,Cubic,Fm-3m,Ag-In-Mg,"['Ag', 'In', 'Mg']",0,1,-0.0,1,1.0,0.0,"{""UNKNOWN:14"": 4}",4
mp-23008,PbBrF,0.0,True,False,True,6,3,Tetragonal,P4/nmm,Br-F-Pb,"['Br', 'F', 'Pb']",0,1,1.0986122886681096,3,0.3333333333333333,0.0,"{""TT_1:9"": 2, ""SH:13"": 2, ""C:12"": 2}",6
mp-14526,Na4Hf2(GeO4)3,0.0,True,False,True,42,4,Trigonal,R-3c,Ge-Hf-Na-O,"['Ge', 'Hf', 'Na', 'O']",0,1,1.5498260458782016,5,0.2857142857142857,0.1714285714285714,"{""O:6"": 6, ""BO_1:8"": 6, ""T:4"": 6, ""L:2"": 12, ""TL:3"": 12}",42
mp-1552,Mo2C,0.0,True,False,True,12,2,Orthorhombic,Pbcn,C-Mo,"['C', 'Mo']",0,1,0.6365141682948128,2,0.6666666666666666,0.1666666666666665,"{""T:4"": 8, ""O:6"": 4}",12
mp-1192069,Ho3Ni7B2,0.0,True,False,True,24,3,Hexagonal,P6_3/mmc,B-Ho-Ni,"['B', 'Ho', 'Ni']",0,1,1.3579778549873245,5,0.5,0.3666666666666667,"{""UNKNOWN:16"": 4, ""DD:20"": 2, ""FO:7"": 12, ""I:12"": 2, ""T:6"": 4}",24
mp-4068,Na2GeS3,0.0,True,False,True,24,3,Monoclinic,P2_1/c,Ge-Na-S,"['Ge', 'Na', 'S']",0,1,1.3296613488547582,4,0.3333333333333333,0.1666666666666665,"{""S:5"": 4, ""O:6"": 8, ""T:4"": 8, ""SS:4"": 4}",24
mp-867304,BeVFe2,0.0,True,True,False,4,3,Cubic,Fm-3m,Be-Fe-V,"['Be', 'Fe', 'V']",0,0,-0.0,1,1.0,0.0,"{""UNKNOWN:14"": 4}",4
mp-23353,Cu2HgI4,0.0,True,False,True,7,3,Tetragonal,I-42m,Cu-Hg-I,"['Cu', 'Hg', 'I']",0,1,0.6829081047004717,2,0.5714285714285714,0.0714285714285714,"{""T:4"": 3, ""TY:3"": 4}",7
mp-10244,Zr3(CuSi)4,0.0,True,False,True,11,3,Orthorhombic,Immm,Cu-Si-Zr,"['Cu', 'Si', 'Zr']",0,1,1.2636544318820964,4,0.3636363636363636,0.25,"{""SH:13"": 2, ""UNKNOWN:14"": 1, ""C:8"": 4, ""TT_1:9"": 4}",11
mp-1222878,LaTaTiO6,0.0,True,True,False,36,4,Orthorhombic,Pna2_1,La-O-Ta-Ti,"['La', 'O', 'Ta', 'Ti']",0,0,1.5229550675313184,5,0.3333333333333333,0.2222222222222221,"{""SBT:8"": 4, ""O:6"": 8, ""S:4"": 4, ""TL:3"": 12, ""T:5"": 8}",36
mp-976333,Li2AcTl,0.0,True,True,False,4,3,Cubic,Fm-3m,Ac-Li-Tl,"['Ac', 'Li', 'Tl']",0,0,-0.0,1,1.0,0.0,"{""UNKNOWN:14"": 4}",4
mp-1223632,KNa2WN3,0.0,True,True,False,56,4,Orthorhombic,Pca2_1,K-N-Na-W,"['K', 'N', 'Na', 'W']",0,0,1.7298201303799212,7,0.3571428571428571,0.346938775510204,"{""ET:7"": 4, ""UNKNOWN:15"": 4, ""ST:7"": 8, ""O:6"": 4, ""S:5"": 4, ""T:4"": 20, ""TL:3"": 12}",56
mp-30946,Ga2PdI8,0.0,True,False,True,11,3,Monoclinic,C2/m,Ga-I-Pd,"['Ga', 'I', 'Pd']",0,1,1.2636544318820964,4,0.3636363636363636,0.25,"{""T:4"": 2, ""S:4"": 1, ""A:2"": 4, ""S:1"": 4}",11
mp-6428,Ba2YRuO6,0.0,True,False,True,10,4,Cubic,Fm-3m,Ba-O-Ru-Y,"['Ba', 'O', 'Ru', 'Y']",0,1,0.9502705392332348,3,0.6,0.2666666666666666,"{""C:12"": 2, ""O:6"": 2, ""L:2"": 6}",10
mp-1208164,Tl2SbF5,0.0,True,True,False,16,3,Orthorhombic,Cmcm,F-Sb-Tl,"['F', 'Sb', 'Tl']",0,0,1.3862943611198906,5,0.5,0.3,"{""C:12"": 2, ""SS:9"": 2, ""S:5"": 2, ""T:6"": 8, ""O:6"": 2}",16
mp-505604,GdNiO3,0.0,True,False,True,20,3,Orthorhombic,Pnma,Gd-Ni-O,"['Gd', 'Ni', 'O']",0,1,1.3321790402101223,4,0.4,0.1500000000000001,"{""SBT:8"": 4, ""O:6"": 4, ""SS:4"": 4, ""S:5"": 8}",20
mp-850796,Na6V2C4SO16,0.0,True,True,False,58,5,Cubic,Fd-3,C-Na-O-S-V,"['C', 'Na', 'O', 'S', 'V']",0,0,1.0727396460638965,4,0.5517241379310345,0.4224137931034484,"{""O:6"": 16, ""TL:3"": 8, ""T:4"": 2, ""S:1"": 32}",58
mp-23655,Na4Al3Si3IO12,0.0,True,False,True,46,5,Cubic,P-43n,Al-I-Na-O-Si,"['Al', 'I', 'Na', 'O', 'Si']",0,1,1.005692986132508,3,0.5217391304347826,0.2318840579710144,"{""ST:7"": 8, ""T:4"": 14, ""A:2"": 24}",46
mp-8044,V2PC,0.0,True,False,True,8,3,Hexagonal,P6_3/mmc,C-P-V,"['C', 'P', 'V']",0,1,0.5623351446188083,2,0.75,0.25,"{""O:6"": 6, ""T:6"": 2}",8
mp-1225923,CsSbTeO6,0.0,True,True,False,18,4,Orthorhombic,Imma,Cs-O-Sb-Te,"['Cs', 'O', 'Sb', 'Te']",0,0,1.0608569471580214,3,0.4444444444444444,0.1481481481481483,"{""O:6"": 6, ""T:6"": 4, ""S:5"": 8}",18
mp-558669,SrAl2B2O7,0.0,True,False,True,24,4,Trigonal,R-3c,Al-B-O-Sr,"['Al', 'B', 'O', 'Sr']",0,1,1.3579778549873245,5,0.5,0.3666666666666667,"{""O:6"": 2, ""T:4"": 4, ""TL:3"": 4, ""A:2"": 12, ""L:2"": 2}",24
mp-557888,K5U2O4F9,0.0,True,False,True,40,4,Monoclinic,C2/c,F-K-O-U,"['F', 'K', 'O', 'U']",0,1,2.129298297854059,10,0.2,0.3049999999999999,"{""C:8"": 4, ""SBT:8"": 8, ""O:6"": 2, ""PB:7"": 4, ""S:1"": 8, ""PBP:12"": 1, ""BO_3:8"": 4, ""HB:8"": 4, ""HP:12"": 1, ""ET:7"": 4}",40
mp-1183814,CePbAu2,0.0,True,True,False,4,3,Cubic,Fm-3m,Au-Ce-Pb,"['Au', 'Ce', 'Pb']",0,0,-0.0,1,1.0,0.0,"{""UNKNOWN:14"": 4}",4
mp-19352,KAl(MoO4)2,0.0,True,False,True,12,4,Trigonal,P-3m1,Al-K-Mo-O,"['Al', 'K', 'Mo', 'O']",0,1,1.3579778549873245,5,0.5,0.3666666666666667,"{""C:12"": 1, ""O:6"": 1, ""T:4"": 2, ""L:2"": 6, ""S:1"": 2}",12
mp-1104069,Y(Ni2As)2,0.0,True,False,True,14,3,Tetragonal,P4_2/mnm,As-Ni-Y,"['As', 'Ni', 'Y']",0,1,0.9556998911125344,3,0.5714285714285714,0.2857142857142856,"{""UNKNOWN:18"": 2, ""C:12"": 8, ""SMA:9"": 4}",14
mp-1173626,Nd2CO5,0.0,True,True,False,16,3,Orthorhombic,Cmcm,C-Nd-O,"['C', 'Nd', 'O']",0,0,1.320888343149322,4,0.375,0.1875,"{""C:8"": 4, ""TL:3"": 2, ""S:1"": 6, ""BS_2:10"": 4}",16
mp-8614,K3NdSi2O7,0.0,True,False,True,78,4,Hexagonal,P6_3/mcm,K-Nd-O-Si,"['K', 'Nd', 'O', 'Si']",0,1,1.622632649690884,8,0.4615384615384615,0.5032051282051282,"{""BS_2:10"": 12, ""I:12"": 2, ""TT_1:9"": 4, ""O:6"": 4, ""T:6"": 2, ""T:4"": 12, ""S:1"": 36, ""A:2"": 6}",78
mp-8470,NaPrO2,0.0,True,False,True,8,3,Tetragonal,I4_1/amd,Na-O-Pr,"['Na', 'O', 'Pr']",0,1,-0.0,1,1.0,0.0,"{""O:6"": 8}",8
mp-567957,Sm4MgRh,0.0,True,False,True,24,3,Cubic,F-43m,Mg-Rh-Sm,"['Mg', 'Rh', 'Sm']",0,1,1.582049957889763,5,0.2916666666666667,0.1166666666666669,"{""UNKNOWN:14"": 7, ""PBP:12"": 5, ""TI:9"": 4, ""I:12"": 4, ""TT_1:9"": 4}",24
mp-1211655,KH2CN5,0.0,True,True,False,36,4,Monoclinic,P2_1/c,C-H-K-N,"['C', 'H', 'K', 'N']",0,0,1.4270610433807245,5,0.4444444444444444,0.3111111111111111,"{""AC:12"": 4, ""S:1"": 8, ""TL:3"": 4, ""A:2"": 16, ""TY:3"": 4}",36
mp-28478,NaTe3,0.0,True,False,True,48,2,Trigonal,P-3c1,Na-Te,"['Na', 'Te']",0,1,-0.0,1,1.0,0.0,"{""O:6"": 48}",48
mp-1213364,Gd2(Al3Rh)3,0.0,True,True,False,28,3,Orthorhombic,Cmcm,Al-Gd-Rh,"['Al', 'Gd', 'Rh']",0,0,1.5740973368489728,5,0.2857142857142857,0.1428571428571428,"{""SH:13"": 4, ""MI:10"": 6, ""AC:12"": 8, ""BS_2:10"": 4, ""C:8"": 6}",28
mp-1072399,Be5Pt,0.0,True,False,True,6,2,Cubic,F-43m,Be-Pt,"['Be', 'Pt']",0,1,0.6365141682948128,2,0.6666666666666666,0.1666666666666665,"{""UNKNOWN:16"": 2, ""I:12"": 4}",6
mp-1101867,ZrCuSn,0.0,True,False,True,12,3,Orthorhombic,Pnma,Cu-Sn-Zr,"['Cu', 'Sn', 'Zr']",0,1,0.6365141682948128,2,0.6666666666666666,0.1666666666666665,"{""UNKNOWN:14"": 4, ""SBSA:10"": 8}",12
mp-570621,V2Ga8Cu3,0.0,True,False,True,52,3,Cubic,I-43d,Cu-Ga-V,"['Cu', 'Ga', 'V']",0,1,0.8305178252872478,3,0.6923076923076923,0.358974358974359,"{""H:11"": 8, ""DI:11"": 36, ""PCPA:11"": 8}",52
mp-680536,Ce5Ir4,0.0,True,False,True,36,2,Orthorhombic,Pnma,Ce-Ir,"['Ce', 'Ir']",0,1,1.2730283365896256,4,0.4444444444444444,0.25,"{""AC:12"": 8, ""BO_3:8"": 4, ""FO:7"": 8, ""TT_1:9"": 16}",36
mp-1216100,Y2BeAlBO7,0.0,True,True,False,24,5,Monoclinic,P2_1,Al-B-Be-O-Y,"['Al', 'B', 'Be', 'O', 'Y']",0,0,1.5890269151739729,5,0.25,0.1,"{""SA:8"": 4, ""T:4"": 6, ""A:2"": 6, ""TY:3"": 4, ""S:1"": 4}",24
mp-684826,CdFeSn(PO4)3,0.0,True,True,False,36,5,Trigonal,R3c,Cd-Fe-O-P-Sn,"['Cd', 'Fe', 'O', 'P', 'Sn']",0,0,1.3296613488547582,4,0.3333333333333333,0.1666666666666665,"{""O:6"": 6, ""T:4"": 6, ""L:2"": 12, ""A:2"": 12}",36
mp-606377,Ce2Zn4Ru,0.0,True,False,True,14,3,Tetragonal,P4/nmm,Ce-Ru-Zn,"['Ce', 'Ru', 'Zn']",0,1,0.9556998911125344,3,0.5714285714285714,0.2857142857142856,"{""UNKNOWN:16"": 2, ""BS_1:10"": 4, ""DI:11"": 8}",14
mp-2001,LaTl3,0.0,True,False,True,4,2,Cubic,Pm-3m,La-Tl,"['La', 'Tl']",0,1,-0.0,1,1.0,0.0,"{""C:12"": 4}",4
mp-725932,TiMnCr(PO4)3,0.0,True,True,False,36,5,Trigonal,R3c,Cr-Mn-O-P-Ti,"['Cr', 'Mn', 'O', 'P', 'Ti']",0,0,1.3296613488547582,4,0.3333333333333333,0.1666666666666665,"{""O:6"": 6, ""T:4"": 6, ""L:2"": 12, ""A:2"": 12}",36
mp-1224100,K4Ba2SnSb4,0.0,True,True,False,22,4,Monoclinic,Cc,Ba-K-Sb-Sn,"['Ba', 'K', 'Sb', 'Sn']",0,0,1.2406842919533958,4,0.4545454545454545,0.2954545454545454,"{""SH:13"": 6, ""SBT:8"": 10, ""TBSA:10"": 2, ""ST:7"": 4}",22
mp-3275,PrFeSi2,0.0,True,False,True,8,3,Orthorhombic,Cmcm,Fe-Pr-Si,"['Fe', 'Pr', 'Si']",0,1,1.3862943611198906,4,0.25,0.0,"{""UNKNOWN:14"": 2, ""T:4"": 2, ""T:5"": 2, ""TT_1:9"": 2}",8
mp-567787,LiInAg2,0.0,True,False,True,4,3,Cubic,Fm-3m,Ag-In-Li,"['Ag', 'In', 'Li']",0,1,-0.0,1,1.0,0.0,"{""UNKNOWN:14"": 4}",4
mp-1195250,Zr(Zn10Co)2,0.0,True,False,True,46,3,Cubic,Fd-3m,Co-Zn-Zr,"['Co', 'Zn', 'Zr']",0,1,0.7529168087825955,4,0.782608695652174,0.5543478260869565,"{""UNKNOWN:16"": 2, ""PBP:12"": 36, ""UNKNOWN:14"": 4, ""I:12"": 4}",46
mp-1226656,CeCu2SiGe,0.0,True,True,False,5,4,Tetragonal,I4mm,Ce-Cu-Ge-Si,"['Ce', 'Cu', 'Ge', 'Si']",0,0,1.0549201679861442,3,0.4,0.1333333333333335,"{""UNKNOWN:16"": 1, ""C:12"": 2, ""SMA:9"": 2}",5
mp-572672,Co(IO3)2,0.0,True,False,True,36,3,Monoclinic,P2_1,Co-I-O,"['Co', 'I', 'O']",0,1,1.1490596969706202,4,0.5555555555555556,0.3611111111111111,"{""O:6"": 4, ""TY:3"": 8, ""A:2"": 20, ""L:2"": 4}",36
mp-1163,UBe13,0.0,True,False,True,28,2,Cubic,Fm-3c,Be-U,"['Be', 'U']",0,1,0.2711893730418441,2,0.9230769230769232,0.4230769230769231,"{""MI:10"": 24, ""I:12"": 2}",26
mp-14325,La(Ni2B)6,0.0,True,False,True,38,3,Orthorhombic,Cmc2_1,B-La-Ni,"['B', 'La', 'Ni']",0,1,1.9041911973400685,8,0.2777777777777778,0.3194444444444444,"{""TI:9"": 4, ""MI:10"": 8, ""TBSA:10"": 4, ""AC:12"": 4, ""BS_1:10"": 2, ""SH:13"": 2, ""ST:7"": 10, ""SBT:8"": 2}",36
mp-1190769,NdIn2Ni9,0.0,True,False,True,24,3,Tetragonal,P4/mbm,In-Nd-Ni,"['In', 'Nd', 'Ni']",0,1,1.236684869140504,4,0.4166666666666667,0.2916666666666665,"{""DD:20"": 2, ""UNKNOWN:15"": 4, ""MI:10"": 8, ""I:12"": 10}",24
mp-1213006,Er2OsC2,0.0,True,True,False,20,3,Orthorhombic,Pnma,C-Er-Os,"['C', 'Er', 'Os']",0,0,1.3321790402101223,4,0.4,0.1500000000000001,"{""PB:7"": 4, ""SS:9"": 4, ""TL:3"": 4, ""O:6"": 8}",20
mp-1186406,PaTc2Sn,0.0,True,True,False,4,3,Cubic,Fm-3m,Pa-Sn-Tc,"['Pa', 'Sn', 'Tc']",0,0,-0.0,1,1.0,0.0,"{""UNKNOWN:14"": 4}",4
mp-19410,ZnCr2O4,0.0,True,False,True,14,3,Cubic,Fd-3m,Cr-O-Zn,"['Cr', 'O', 'Zn']",0,1,0.5982695885852573,2,0.7142857142857143,0.2142857142857144,"{""T:4"": 10, ""O:6"": 4}",14
mp-559869,Na2VPO6,0.0,True,False,True,40,4,Monoclinic,P2_1/c,Na-O-P-V,"['Na', 'O', 'P', 'V']",0,1,1.64341771979318,6,0.3,0.2666666666666666,"{""ST:7"": 4, ""T:6"": 4, ""S:5"": 4, ""T:4"": 4, ""A:2"": 12, ""S:1"": 12}",40
mp-554248,KNaMn(Si2O5)2,0.0,True,False,True,34,5,Triclinic,P-1,K-Mn-Na-O-Si,"['K', 'Mn', 'Na', 'O', 'Si']",0,1,1.4469189829363254,6,0.4705882352941176,0.441176470588235,"{""TO_2:9"": 2, ""FO:7"": 2, ""T:5"": 2, ""T:4"": 8, ""A:2"": 16, ""L:2"": 4}",34
mp-643759,GaH3NF3,0.0,True,False,True,16,4,Orthorhombic,Aem2,F-Ga-H-N,"['F', 'Ga', 'H', 'N']",0,1,1.4941751382893085,5,0.375,0.25,"{""O:6"": 2, ""S:1"": 6, ""TY:3"": 2, ""T:6"": 4, ""SS:4"": 2}",16
mp-642660,Mg2CoH5,0.0,True,False,True,16,3,Tetragonal,P4/nmm,Co-H-Mg,"['Co', 'H', 'Mg']",0,1,1.073542846408523,4,0.625,0.375,"{""C:8"": 2, ""C:12"": 2, ""S:5"": 2, ""S:1"": 10}",16
mp-541493,UV2O8,0.0,True,False,True,44,3,Orthorhombic,Pnma,O-U-V,"['O', 'U', 'V']",0,1,1.4681399390162084,5,0.3636363636363636,0.290909090909091,"{""PB:7"": 4, ""T:4"": 8, ""A:2"": 16, ""S:1"": 12, ""L:2"": 4}",44
mp-1212806,DyNiAs,0.0,True,True,False,12,3,Hexagonal,P6_3/mmc,As-Dy-Ni,"['As', 'Dy', 'Ni']",0,0,0.6365141682948128,2,0.6666666666666666,0.1666666666666665,"{""HP:12"": 4, ""TT_1:9"": 8}",12
mp-865955,CaNdHg2,0.0,True,True,False,4,3,Cubic,Fm-3m,Ca-Hg-Nd,"['Ca', 'Hg', 'Nd']",0,0,-0.0,1,1.0,0.0,"{""UNKNOWN:14"": 4}",4
mp-1195675,La2CuBiS5,0.0,True,False,True,36,4,Orthorhombic,Pnma,Bi-Cu-La-S,"['Bi', 'Cu', 'La', 'S']",0,1,1.8891591637540213,7,0.2222222222222222,0.1587301587301588,"{""TT_1:9"": 8, ""SBT:8"": 4, ""T:4"": 4, ""O:6"": 8, ""FO:7"": 4, ""TO_1:9"": 4, ""S:5"": 4}",36
mp-1195028,Na2Lu2B2TeO10,0.0,True,False,True,34,5,Monoclinic,P2_1/c,B-Lu-Na-O-Te,"['B', 'Lu', 'Na', 'O', 'Te']",0,1,1.6807679837119678,6,0.3529411764705882,0.225490196078431,"{""SA:8"": 4, ""ST:7"": 4, ""TL:3"": 4, ""O:6"": 6, ""S:1"": 12, ""ET:7"": 4}",34
mp-567428,Tb3CuGeSe7,0.0,True,False,True,24,4,Hexagonal,P6_3,Cu-Ge-Se-Tb,"['Cu', 'Ge', 'Se', 'Tb']",0,1,1.2650013752730702,4,0.4166666666666667,0.25,"{""TT_2:9"": 6, ""T:5"": 2, ""T:4"": 10, ""SS:4"": 6}",24
mp-864686,Nd2ReC2,0.0,True,False,True,20,3,Orthorhombic,Pnma,C-Nd-Re,"['C', 'Nd', 'Re']",0,1,1.3321790402101223,4,0.4,0.1500000000000001,"{""SS:9"": 4, ""O:6"": 8, ""TL:3"": 4, ""S:5"": 4}",20
mp-9841,Er2(SO4)3,0.0,True,False,True,68,3,Orthorhombic,Pbcn,Er-O-S,"['Er', 'O', 'S']",0,1,0.8037421073162029,3,0.7058823529411765,0.3921568627450982,"{""O:6"": 8, ""T:4"": 12, ""S:1"": 48}",68
mp-581770,Sm4Al23Ni6,0.0,True,False,True,33,3,Monoclinic,C2/m,Al-Ni-Sm,"['Al', 'Ni', 'Sm']",0,1,1.7194596914333975,8,0.4545454545454545,0.4053030303030303,"{""UNKNOWN:15"": 4, ""C:12"": 15, ""PCPA:11"": 2, ""BS_2:10"": 4, ""DI:11"": 2, ""SMA:9"": 2, ""SBSA:10"": 2, ""ST:7"": 2}",33
