formula,band_gap,formation_energy_per_atom,energy_above_hull,density,volume
CaRuO3,0.0,-2.226688614499999,0.0,5.51646773750719,227.7433091928982
CaUO4,2.103899999999999,-3.695424939999997,0.0,7.438674020301041,76.36816752081042
CaV2O6,2.8812,-2.6997670455555562,0.0,3.116051896894496,126.80711745538089
CaV3O7,2.6227,-2.711808833181818,0.013573412272736,3.303731275838847,612.9984508033253
CaWO4,4.3443,-2.726062027499999,0.0,6.099854180600897,156.75623958488845
CaYAlO4,3.2897,-3.576451555714285,0.043368922563773005,4.531630755352519,80.60169848237707
CdCl2,3.5244,-1.2745155149999992,0.0,3.869336071868258,78.67112972818981
CdIn2O4,0.9137000000000001,-1.842010734047615,0.0,6.877525200967964,196.074285845459
CdMoO4,2.4682,-1.814628006666668,0.0,6.049733854246376,149.5092183985517
CdSiO3,2.8901,-2.5356085155,0.0,4.897479561547846,766.931992499724
CdSiP2,1.4257,-0.272582178988093,0.0,3.960434743397996,169.76227734194765
CdTe,0.5846,-0.5607400050000031,0.0,5.636239502916918,70.71162283069633
CdTeMoO6,3.189399999999999,-1.727071637962963,0.0,5.339739431143151,268.65188523356164
CdWO4,3.262699999999999,-1.985844491666664,0.0,7.888244011024899,151.67047904498918
Ce2Fe17,0.0,0.015782001052632,0.041153961578947004,7.893732217405182,258.6601367312832
Ce2Si2O7,0.07010000000000001,-3.5638162843181798,0.0,4.645187000021696,641.1657699146083
Ce2Zr2O7,0.0,-3.813959809090908,0.0,6.15643049640256,310.00808572019974
CeAl3,0.0,-0.45864147125000004,0.0,4.334028134283032,169.39428044727188
CeAlO3,0.0,-3.620338527999999,0.0,6.683927317617278,213.7515026909713
CeFe2,0.0,-0.08034454166666401,0.0,8.422832293789613,99.28577125121703
CeMgNi4,0.0,-0.38833065916666604,0.0,7.871125834448451,84.21644405361103
CeNbO4,0.0,-3.473460117499996,0.0,6.04691981204197,163.12876495188664
Co10Ge3O16,1.442299999999999,-1.542332138448275,0.007516340862069,6.000196469245555,294.2496080733479
Co2SiO4,0.0,-2.129220831071429,0.00018182845238,4.773725487881965,292.12348388505933
Co2SnO4,0.0,-1.637988171428572,0.0,6.164730971472353,161.92591537522736
Co3TeO6,1.0654,-1.417656873666668,0.0,6.13513610629714,650.2282886795527
CoCu2O3,0.0,-0.9811618024999991,0.071311874583336,6.117652859039323,127.04381855262282
CoGeO3,1.5622999999999991,-1.7872653455,0.018763244500003003,5.252721510351957,227.07110289681435
CoMo,0.0,0.009386806602564001,0.009386806602563,9.867544293147681,338.81265483533014
CoP3,0.0,-0.495244297857142,0.0,4.44788556440261,226.76869221354147
CoS2,0.0,-0.454813428541667,0.0,4.849095401441955,168.5685481851701
CoSb3,0.1633,-0.147884075,0.0,7.594834427268833,371.0008899393585
CoSbS,0.367399999999999,-0.37052628010416705,0.0,7.023037647410139,402.4393002273977
CoSn2,0.0,-0.05180113000000101,0.01292766986111,9.086250659342552,108.31883826652756
CoTe6O13,2.716,-1.473715810249999,0.014660391124998002,6.05062601093849,566.7343354404939
CoTeMoO6,1.847299999999999,-1.670296165185186,0.0,5.015987140621791,250.58419425687535
CoWO4,0.0,-1.918304684166666,0.0,7.424587765233815,137.22105676351921
Cr2GaN,0.0,-0.378601206562498,0.0288039575,6.818051388298378,91.43948346924273
Cr2GeC,0.0,-0.07481430749999801,0.005458072812501,6.65868896308472,94.0872615685598
Cr2TeO6,1.4893,-2.022343471296295,0.0,5.8135509132781324,187.13989992944465
Cr3Si,0.0,-0.14233230875000102,0.0,6.793236974348514,89.99001129850284
Cr5Si3,0.0,-0.12199586687500201,0.05473733324999901,6.203104115471116,184.3009486955131
CrRhO3,0.0,-0.7593999869999991,0.9724235252499971,5.606497365687114,60.0951043992927
CrSi2,0.0,-0.25700194666666604,0.0,5.153911779125176,34.85036278624792
CrTe,0.0,-0.247226284583333,0.140691407499997,6.424452152279319,185.68203681192833
CsAgSb4S7,1.456,-0.6540880306786021,0.002356977307687,4.27893726186689,1478.1981614645667
CsCa2Ta3O10,2.1798,-3.318698403853449,0.023552848028289,6.281333987154585,242.12790249231253
CsFe2F6,0.0,-2.771279930517241,0.0,4.291025377601101,555.0615951148031
CsHgBr3,1.9018000000000002,-1.345134266097705,0.003369847333327,4.9889069774021,1144.7397653926714
CsLa2Ti2NbO10,1.5818999999999992,-3.458847388520116,0.027674372890617003,5.279001386720519,238.857982717096
CsLuP2O7,5.2702,-3.170149200964322,0.0,4.377782175342009,731.0312726773673
CsMgPO4,4.4168,-2.906715185971147,0.0,3.338343995037799,501.75506717037325
CsNbWO6,2.8953,-2.630096228850576,0.0,5.696417774420121,294.7988284137535
CsPO3,5.422300000000001,-2.6739822593596063,0.0,3.793026488181845,371.02901781186864
CsPbBr3,2.8808,-1.634369591431033,0.0,5.006763123039218,769.2071757466882
CsTaWO6,3.1466,-2.763755162998724,0.0,6.750361591420676,292.08657341028453
CsV2O5,0.08939999999999901,-2.454590289956897,0.011047263125015002,3.797176831565094,550.6338668582223
CsV3O8,2.070599999999999,-2.375250615387931,0.0,3.885845929633331,353.5944502204158
Cu12Sb4S13,0.0,-0.29932473332974,0.0,5.066963657221486,546.1226737996999
Cu2As2O7,0.0,-1.356489722272727,0.007600319242428001,4.684749863392922,275.7180803860719
Cu2P2O7,0.0,-2.028611891298699,0.0,4.098617069242906,243.92662572935916
Cu2Sb,0.0,0.034371576666664,0.034371576666666,8.531823838866934,96.8675574193341
Cu2SnSe3,0.085799999999999,-0.34178450128124604,0.012787660166667,5.543609875520027,1156.6648241738822
Cu3P,0.0,-0.03335383907738,0.025262583854166003,7.509347797265637,294.02952028914564
Cu3SbS3,0.9982999999999991,-0.265667770271294,0.020499831923075,4.988585971883433,544.0296249585394
CuAgSe,0.0,-0.09986435515045801,0.050075879259262004,7.754114356960773,107.23497777550894
CuBS2,1.742499999999999,-0.592209918541666,0.0,4.097111183417321,112.25620366222348
CuCl,0.5569000000000001,-0.498003276249999,0.004516119999999,4.207638995500521,39.06982210929388
CuCl2,0.0,-0.670025861666665,0.0,3.261091609729422,68.46259636386836
CuGeO3,0.0,-1.602368533499999,0.06874284150000301,4.771033595662788,512.8365640996581
CuMoO4,0.44069999999999904,-1.577344520000001,0.020015042291668002,4.883425837114234,455.9543987223166
CuS,0.0,-0.277785418072916,0.0,4.754606456722273,200.35197715119716
CuSO4,0.0,-1.509107240416665,0.0,3.938655067943314,269.1642818102671
CuSbSe2,0.49859999999999904,-0.248575811406251,0.014676308819442001,5.942303001166693,383.64935720103887
CuWO4,0.0,-1.7008661766666662,0.073972541875003,7.478433074150184,138.2815430376248
Dy2TiO5,3.2941000000000003,-3.884924218333333,0.0,7.027923342791705,428.00601382656845
Dy2Zr2O7,2.7479,-3.864660388030302,0.035970105454543,6.934963207647262,296.64486996236593
DyAlO3,5.723000000000001,-3.745956005333332,0.012823482999998002,7.795573824413557,202.34271003182837
DyCoO3,1.192399999999999,-2.608191084333332,0.009307952214286,8.778717764311475,203.8572689897275
DyInO3,1.987099999999999,-2.9952347806666673,0.004321802999998001,7.713574371670154,420.1945036650193
DyMnO3,0.0,-3.057447258586204,0.0,7.096767809612047,372.6490140346333
DyNiO3,0.0,-2.501074798833333,0.0,8.53635371800083,209.4585969454163
Er2S3,1.4691,-2.3661894406874993,0.0,6.204950661786847,691.5920547737513
Er2SiO5,4.7585999999999995,-3.836669838750007,0.0,7.079422042797362,415.26295039547216
Er2Ti2O7,2.6986,-3.779598183333331,0.013926795000006001,7.125983581419237,252.71561332971012
Er3Al5O12,4.758,-3.71221693225,0.0,6.494210294366633,847.5557694411564
ErAlO3,6.0359,-3.763360320499997,0.017832044700002003,8.069583178361684,199.38917785385337
ErAu,0.0,-0.9961256566666701,0.0,13.224343027170782,91.46931308972663
ErBiW2O9,2.543399999999999,-2.488767008461538,0.015132361730769001,8.007616105071197,368.2533891322111
ErCrO3,0.2571,-3.236585073,0.0,8.25931696741174,214.92554267079566
ErMnO3,0.0,-3.082495226252873,0.0,7.389986188010839,364.2792410031499
Eu2CuO4,0.0,-2.517811431428571,0.21239609285714603,7.8892166747334755,90.81705794987731
Eu2Ir2O7,0.0,-2.213915576363638,0.039831681363628,9.62835360892315,276.06493241510054
Eu2Mg3H10,0.44200000000000006,-0.4393977325,0.019604895333332,3.849835801737408,333.7803449449326
Eu2MgH6,0.34040000000000004,-0.5203141925,0.034334668333332,4.742694558335063,117.0402300001616
Eu2Ru2O7,0.0,-2.274394330909098,0.08668150318180601,7.470572727386083,274.7631602029402
Eu2Ti2O7,0.0,-3.409178926060606,0.07029339181818,6.358606704401106,267.237086716667
Eu2WO6,0.0,-2.8191394561111123,0.068561122916669,7.672613575065824,505.36291572952973
Eu2Zr2O7,0.0,-3.529834099545454,0.116308565454541,6.629965267240604,299.73603486623
Eu3IrO7,0.0,-2.609165982727275,0.090336615000007,8.477520285365,297.7719126875168
Eu3RuO7,0.0,-2.650037126363637,0.131417469176138,7.597644012651817,292.41447979321015
Eu6Mg7H26,0.4268,-0.46765214711538405,0.013503943076923002,4.183805549670944,439.81144964015743
EuAl2O4,0.09919999999999901,-3.413126838214287,0.0,4.707682088895626,380.8417501999522
EuAlO3,0.0,-3.324379768500001,0.111482013999999,7.023941445821058,214.60824909909647
EuAs,0.0,-1.143880177916669,0.0,6.568276039019196,344.1564272367937
Fe2BiSbO7,0.0,-1.4673041327272731,0.313073216818186,6.473684796639072,284.42730641583125
Fe2S3,0.0,-0.6915412294999981,0.11992136500000002,4.9040509576429745,140.78204604385044
Fe2SiO4,3.6769,-2.301357292142856,0.0,4.46734658718651,302.9746509865423
Fe2TeO6,0.0,-1.638982694074073,0.0,6.385317314051781,174.38637371222086
Fe2WO6,0.0,-1.892219712777778,0.029880197361110004,6.532429651468397,398.1029524958542
Fe3PO7,2.1744,-1.996787724512985,0.061846141590908,3.850723922556256,133.8981879584459
Fe3Sn,0.0,0.034460963750000004,0.035823429999998005,8.459837036418406,112.3711965307906
Fe5Si3,0.0,-0.356045398749999,0.033978619374999006,6.6291443748703465,182.09747641773836
FeCl3,0.4268,-1.164680918333334,0.0,2.79528438994453,578.1438476765462
FeP,0.0,-0.597337447321427,0.0,6.366076368783321,90.58386212379064
FePO4,1.3564,-2.351585960357142,0.0,3.219509155542256,155.57431203596445
FeS,0.0,-0.7574410312499991,0.0,4.294013387059193,67.99139927450518
FeSO4,2.7173,-1.858110193749999,0.0,3.592632915718981,280.85085254301805
FeSbO4,1.0037,-1.8344014733333331,0.0,6.018811158576186,66.65611286382992
FeSi2,0.6966000000000001,-0.395635093333333,0.0,5.083093963068341,292.7460250559444
FeSn2,0.0,0.012180615,0.013997236666667,8.36399547953507,116.44625838404171
Gd2GeO5,0.0,-3.29522065937501,0.0,7.093330965093733,437.424528347282
Gd2MgGe2,0.0,-0.763256176999999,0.0,7.019069518767085,229.04518951003567
Gd2MoO6,2.1748,-3.140404400555556,0.0,7.068898196428769,475.8633685646335
Gd2Ru2O7,0.0,-2.5492147572727273,0.016515274545449002,7.7791029096039015,268.37909632860135
Gd2Si2O7,3.2104,-3.629723050909088,0.0,5.503865479146377,582.49031019204
Gd2SiO5,3.0808,-3.73295124156251,0.0,6.773703368819309,414.3758366164221
Gd2Ti2O7,0.0,-3.73057191742424,0.010444198863641,6.562730100117137,264.27507193301346
Gd2Zr2O7,2.8082000000000003,-3.84645998909091,0.004336873636363,6.844701923745495,295.46209039605077
Gd3BiO3,0.0,-3.045856744285714,0.0,8.785392271779058,275.4759882801865
Gd3Fe5O12,0.0,-0.564802272750002,1.962909244874998,6.222349116993652,1006.5876028520842
Gd3Ga5O12,2.9042,-2.9328299158749997,0.0,6.801126125140842,988.6948986657218
Gd3NbO7,2.4755000000000003,-3.693314985454546,0.0023282159091000004,7.370248392517144,304.9035309395623
GdAlO3,3.2382,-3.6904500495,0.008384388900003,7.448380870596259,207.09282195486637
GdCl3,2.0054,-2.506313930624998,0.0,4.459738773488724,196.30434204330473
GdCoO3,0.0,-2.329470012999999,0.233212029714287,7.98549583486763,54.93503924339065
GdFeO3,0.0,-2.797173253499997,0.0040783190000010005,7.468297682099711,232.21112873567893
GdGa,0.0,-0.63112670625,0.0,7.722231845227342,97.61362805918344
GdInO3,1.7714,-2.948039821,0.0,7.355497910311508,433.53891373129386
GdMnO3,0.404099999999999,-2.98195311758613,0.0,7.5469574291453725,228.9926389386748
GdNbO4,0.20720000000000002,-3.529169375833331,0.0,6.783672995454353,153.80014840557192
GdPO4,3.2910999999999992,-3.457152366607125,0.0,5.643175138241854,148.43538071106056
GdTaO4,3.3217,-3.693003387888868,0.0,8.798098530809094,151.81946521995152
GdVO4,2.9685,-3.1765945025,0.0,5.452342505819097,165.79319203454685
HfNiSn,0.386899999999999,-0.630728398333329,0.0,10.577284908828306,55.87207864201944
HfSiO4,5.0221,-3.655536861666667,0.0,7.015947117653362,128.07884534664103
HfTe3O8,3.8945,-2.146241022708333,0.0,6.362325348953718,719.601680110509
HfTiO4,2.869999999999999,-3.725641982638888,0.038291263750000006,6.989656311448525,275.9192355007781
Hg2MoO4,1.8942,-1.357248065000004,0.0,8.081190509735118,230.5991164629462
Ho2Ge2O7,3.252,-3.088216099090916,0.0,8.072282722589534,241.55818856941258
Ho2ScNbO7,2.0336,-3.699699579999998,0.067476385568184,6.851360222934979,281.00860874410085
InCoO3,0.0,-1.533098974333332,0.078910866214286,7.275312124108903,202.4509888295771
InFeO3,1.2138,-1.8030960023333331,0.047483367999999006,5.877028897425036,123.56429457364851
InGaCuO4,0.0,-1.720036156309523,0.071856704642854,6.136479969534531,84.45047860614841
InPO4,2.3482,-2.471440718551586,0.0,4.777707091758406,145.8287101605789
K2Al2B2O7,4.5949,-2.991123102910255,0.0,2.471826129617969,535.6370482027401
K2Cu3Ge5O14,0.31720000000000004,-1.829301913312499,0.039355666770837,4.169673613435044,340.9055669376767
K2CuP2O7,0.0,-2.408616286148808,0.0,2.978234197111399,352.02658681855877
K2EuNb5O15,0.0,-2.99681933128261,0.027420214257205002,4.811911503963107,645.0985083071971
K2Ge4O9,3.0052,-2.168974577744444,0.005838773444445,4.075863614125989,1253.3933609973499
K2La2Ti3O10,1.733499999999999,-3.431758464970588,0.0008599386764710001,4.7641754774807765,229.90248601795102
K2LaNb5O15,1.8863,-3.103566881499999,0.007359213731904001,4.691534420689359,652.4067097067923
K2MgV2O7,3.662,-2.556299013708334,0.0,2.64096622393407,795.7118259906225
K2Mo2O7,3.4081,-2.140368895409105,0.0,3.628524434360143,349.69925541179407
K2Mo3O10,3.3529,-2.100159429299999,0.0,3.607171697508429,484.29141942371587
K2Mo4O13,2.992,-2.059281836289473,0.003926528355257,3.866926278877327,2301.520276915694
K2Mo9S11,0.0,-0.9017229585653421,0.021014349318200003,4.651573396460788,924.1408982745123
K2MoO4,4.3175,-2.204234955642857,0.0,3.135743484342679,252.20885838908387
K2SrP2O7,4.8616,-2.919873771357142,0.0,2.915375951670944,774.0814720567137
K2SrTa2O7,2.0748,-3.146543844513889,0.0,5.95797116278066,178.29230150335826
K3Li2Nb5O15,2.695999999999999,-2.863510178936667,0.010796767999998002,4.096662060255352,677.4843252573819
K3PO4,3.9991000000000003,-2.532319784549107,0.0,2.6360072462373703,534.8641147709664
K3V5O14,2.2837,-2.402736184170454,0.0,3.030567025682187,326.5630860734463
K4Nb6O17,2.6581,-2.9229413715370383,0.0,3.705609702472035,1767.044971879869
K4Zr5O12,3.19,-3.262750822809523,0.0,4.336064429583802,308.09358670953316
KBaB5O9,5.0637,-2.947935847536458,0.0,2.972581913956382,836.7543353360422
KBaPO4,4.950299999999999,-3.040540147413266,0.0,4.101430917901828,439.5195421468979
KBiO3,0.49140000000000006,-1.572585075950002,0.0,5.7835495813543,1020.0944985470918
KCa2Nb3O10,2.1761,-3.153392547484374,0.004945568124973001,4.007698469555267,924.746947954503
KCa2Ta3O10,2.179,-3.315227942453125,0.039468250491079,5.803054763796365,235.24089264563878
KCaPO4,0.075299999999999,-2.233956031698979,0.7985255473571411,1.691433260183518,341.93367591302626
KFeO2,2.1388,-1.73185696134375,0.0,3.362714362781847,1002.9626950383653
KGaGeO4,3.1871,-2.251453324607143,0.0,3.596521286443814,2719.9222375086943
KGaP2O7,4.4609,-2.6398838842305192,0.0,3.323536883735553,565.1108698113313
KLaMgWO6,2.781499999999999,-2.820778298725,0.063001175500004,6.271606540740167,127.65802276604711
KLaMnWO6,2.4917,-2.686461859018102,0.0,6.244232680192061,272.7279081735704
KLaNb2O7,1.4938999999999991,-3.190779286113636,0.04647482818181901,4.552737698092818,173.54502163960666
KLiB4O7,5.3382,-2.7958759248846152,0.0,2.136267103878471,1251.6480106191887
KLuS2,2.4307,-2.157894059010415,0.0,4.70092468522912,98.26878640409265
KMgCl3,4.4851,-2.25049811795,0.002808603500001,2.335928213706615,482.71505867649836
KMgPO4,4.7791000000000015,-2.909216694198978,0.0,2.449796633530585,858.805371224826
KMnVO4,2.579399999999999,-2.322389123061576,0.016541481964288,3.344336972745972,1660.1766781781903
KNb3O8,2.4752,-2.986958873937498,0.0,4.004976877188869,369.6846837346525
KNbO3,2.2934,-2.852127680450001,0.0,4.499799378518349,66.42558683114697
KNbWO6,3.0355,-2.597554579694445,0.0,4.671964540388358,292.7583018487073
KPb2Cl5,3.6551,-1.54429492921875,0.0,4.704427760789219,890.5713125473281
KSbO3,2.6808,-2.049127173449997,0.0,4.514453166273659,153.64624010469555
KSr2Nb5O15,2.2069,-3.124527012706522,0.029368064782595002,4.677675442405774,652.3774204386525
KSrPO4,5.0889,-3.0583612888418372,0.0,3.756666707407423,391.9691291074389
KSrVO4,3.8457,-2.78674985925,0.0,3.54680002036107,452.5561645757875
KTaO3,2.0995,-3.071587857916669,0.0,6.981426041917768,63.7546200303669
KTaWO6,3.2588,-2.721223896620371,0.0,5.632405752213796,294.74955794033195
KTiNbO5,2.7073,-3.107562951322917,0.0011033189062490002,3.6832671715361682,468.6296977428337
KV3O8,2.0933,-2.361849654770832,0.0,3.33445478265481,318.6346024974923
KZnPO4,3.888,-2.513886915925169,0.0,3.11032038255867,2555.9459126710613
La2Ce2O7,2.1894,-3.893460453636365,0.010421526136362,6.374108830687526,349.1077838360127
La2CoIrO6,0.6160000000000001,-2.5306732215,0.049378241692314,8.4649993201701,245.189955151156
La2CoO4,0.3608,-3.082190103214286,0.049710881071428,6.725310659368461,395.78680616490857
La2CoRuO6,0.0,-2.647642955000002,0.0,7.408387461303564,239.29991571314906
La2CuIrO6,0.0,-2.488256738,0.032022432083333004,8.15599055904317,256.3578604400175
La2CuO4,0.0,-3.042022152857141,0.0,6.721571458851243,100.14132165586027
La2GeO5,4.021000000000001,-3.330141265312501,0.0,5.876769362186036,486.50922059776815
La2Hf2O7,4.2879,-4.042177013636373,0.0,8.0106159059454,309.60629513355906
La2MgNi9,0.0,-0.291682239583333,0.0025628774999920004,7.969419182602752,173.01630674501513
La2MnRuO6,0.0,-2.777096221293104,0.12596189491665602,6.682764730926921,263.29795535273655
La2Mo2O9,3.0654999999999992,-2.793216375000001,0.04224886698718101,5.238428032012411,389.0666465397772
La2MoO5,0.5206000000000001,-3.126056116250002,0.09466896343749301,6.066582527361159,248.39888927943602
La2MoO6,2.792399999999999,-3.17774589388889,0.0,5.660250193540541,551.2362760159293
La2NiO4,0.0,-3.068392679285714,0.048152348928571,6.808946783295827,390.6913293848223
La2Pd2O5,1.179,-2.572202741111114,0.0,7.499371443133834,252.7100317220284
La2PdO4,0.0,-2.98257549,0.055243743392852006,7.02051409975139,106.01801960079219
La2RuO5,0.0,-2.959352171875,0.023088937187496,7.09607548440628,429.5246000950256
La2Si2O7,4.7992,-3.673952493636363,0.0,4.697627190081504,630.5851274597452
La2SiO5,4.4804,-3.778476201874999,0.0,5.4831988576635915,467.457883107093
La2Sn2O7,2.664499999999999,-3.0172737977272712,0.0,6.747748559342507,308.7057842260936
La2Te4O11,3.350099999999999,-2.303930176274511,0.0,5.925997747392232,540.3643548328521
La2TeO6,2.962399999999999,-3.003671611018521,0.0,6.142691479889501,542.1769783332608
La2Ti2O7,2.928499999999999,-3.784009469469697,0.0,5.792346189149735,1113.5513532753469
La2TiCoO6,0.5484,-3.324110930583335,0.013798827249997002,6.332539966707742,504.10583542498415
La2TiO5,3.288599999999999,-3.8544294107291672,0.0,5.448942301192295,494.5099793500919
La2ZnIrO6,0.0,-2.653771361500001,0.030093694942312003,8.082737098785259,259.4466988617756
La2Zr2O7,3.7346,-3.9093342250000003,0.0,6.022970327451468,315.5424317752237
La3Ga5SiO14,3.6931000000000003,-2.981256540108696,0.0028927089855050004,5.549407838875157,304.43727089424743
La3Ga5SnO14,3.311399999999999,-2.8321901120652173,0.0,5.833618599596974,315.4015074476249
La3GaS5O,1.196499999999999,-2.394744360999999,0.0,4.990060196658525,882.1899176050932
La3MgBi5,0.0,-0.720922373888891,0.020195176111108,8.852308321500182,557.4667719802914
La3Ni2O7,0.0,-2.823711413333334,0.024433488333345,6.905567927697807,310.72683904631737
La3RuO7,0.0,-3.154186080454543,0.0,6.5996860334771075,316.9174890593112
La3TaO7,3.4556,-3.825579913848483,0.0,7.150296139480039,329.613845486843
La3Ti5Al15O37,1.4069,-3.409431416027777,0.12357111327082501,4.2656973253594455,1286.757842372613
La4Co3O10,0.0,-2.792840349264706,0.026134254852941,6.863387066141176,863.6498154568882
La4Cu3MoO12,0.2237,-2.676838259749999,0.0065566150000080006,5.657087624271914,607.1383233180084
La4Ga2O9,4.0623,-3.4069978868333353,0.0,5.6948535299774115,978.6351975685018
La4Ni3O10,0.0,-2.716976697352941,0.020650505147058,7.019121431816785,421.90356464336725
La4PdO7,0.45230000000000004,-3.360691400416667,0.026340202187494003,6.803701927726149,188.91477320935388
La4Ti3O12,2.918399999999999,-3.776547035789474,0.037112935263159,6.194405343645809,238.90888169347144
La5Re3NiO16,0.0,-2.9433375481,0.037142854599983004,7.909551660937905,658.3044517690798
LaAlGe2O7,3.5206,-2.8793963297727263,0.005878809772736001,4.983073056830924,564.05223619929
LaAlO3,3.7121,-3.722466562999999,0.0,6.529684685682409,108.7846540054093
LaBMoO6,3.562299999999999,-2.844663909768519,0.01008726894136,4.769017776421835,951.6893657321174
LaCl3,3.6454,-2.703267628124999,0.0,3.780331417017139,215.46853392303896
LaCoAsO,0.0,-1.731155109375,0.24259551270833202,6.905657433031204,138.87068950084188
LaCoO3,0.9497000000000001,-2.599926138,0.0,6.914735764099035,118.07297697836468
LaCrO3,2.3706,-3.1966233445,0.0,6.706217884389386,236.61766314523803
LaCuO2,2.521599999999999,-2.689203321249986,0.0,5.396420033751985,72.1429818425825
LaFeAsO,1.285599999999999,-1.767602885000001,0.172967109583332,6.046991298795724,313.78820488299476
LaFeO3,1.950899999999999,-2.852925804000007,0.0,6.982962229917882,115.45061726760383
LaGaO3,3.3483,-3.0979300295,0.03254940314286,6.9637120671375285,244.776697806021
LaGaS2O,1.9299,-2.227314547499999,0.033718789500001005,5.103695044248154,375.80123402050975
LaInO3,2.7507,-2.9282917013333343,0.0067064522499980005,7.10934713351585,281.8940253530813
LaMgAl11O19,4.212899999999999,-3.467031464687499,0.0,4.127685573091168,614.7005014285288
LaMn3Cr4O12,1.6430999999999991,-2.457178015939655,0.041671639908321005,5.465131571068007,213.8129742255681
LaMnO3,0.0,-3.009731305586207,0.125533495023809,6.297394529869173,255.08175724819074
LaMnSbO,0.0,-1.879559361982758,0.050572153383620005,6.064963618092518,181.58051049583042
LaNb2O7,0.0,-2.985703907999999,0.21118362364286003,4.412946606876798,164.33027007787908
LaNb3O9,1.7846000000000002,-3.244713615,0.031332060219781,4.895830528000985,380.9734154089745
LaNbO4,3.8042,-3.558192809166667,0.0,5.83562138990379,168.34647595345714
LaNi5,0.0,-0.28170988749999804,0.0,8.595871425295357,83.52514157488886
LaNiAsO,0.0,-1.572277686875001,0.45237518784970104,6.834508513823669,140.19984455541027
LaNiO3,0.0,-2.472384724499998,0.0,7.242700657180458,225.23285093837262
LaPO4,4.486000000000001,-3.538097613829351,0.0,5.066875218931536,306.5886563439309
LaRhO3,0.5939999999999991,-2.545009926000001,0.0,7.6807669369413905,250.62051880749198
LaRuO3,0.0,-2.5601037775,0.04449839449999601,7.453577075210139,256.6239132497035
LaSbO4,3.009,-2.850073524999999,0.0,6.093363159943935,353.90354854362613
LaScO3,3.8973,-3.950563377999999,0.0,5.761036661691382,267.32125933981513
LaSi3N5,3.099299999999999,-1.517069520416667,0.0,4.561646149834472,426.91828001855424
LaTa7O19,3.1119,-3.433544945234568,0.0,8.371812127818776,678.1662150484098
Li15Si4,0.0,-0.219640623421052,0.0,1.2223023590385511,588.1283016158849
Li22Si5,0.0,-0.18319499327160402,0.017131885709877,1.201568603484379,1620.3918275208246
Li2CaGeO4,4.1135,-2.604269733958333,0.0,3.4817825060824292,90.90020994915852
Li2CaSiO4,5.189699999999999,-3.030369032083332,0.0,2.862343996464849,84.72436340876004
Li2CaTa2O7,2.8142,-3.208296514277779,0.0,6.407284470973906,547.2010120459179
Li2CdSiO4,3.0934,-2.532890937395833,0.0,4.116813159467907,352.33276927108994
Li2CoP2O7,2.6793,-2.5147525269543642,0.013769648472210001,2.632597496292656,622.5823148322371
Li2CoPO4F,2.7098,-2.537132745006614,0.035994524583333,3.327449720100634,745.7091756290657
Li2CoSiO4,2.996299999999999,-2.511143563333333,0.0,3.201994317682924,342.0618948023334
Li2CrO4,2.9665,-2.088274171904762,0.0,2.487465070969037,520.2010902641682
Li2CuO2,0.0,-1.6624233733333331,0.014433391249998002,3.771216695476838,48.18271953212423
Li2CuP2O7,0.0,-2.450907211746031,0.0,2.713826639065969,307.6186943677646
Li2CuSb,0.4535,-0.48556522833333204,0.022338662499999003,5.311636126623443,62.2707293408258
Li2Eu5Sn7,0.0,-0.582369739940478,0.020114945535714003,6.7247212373591605,1584.9701131258003
Li2FeP2O7,4.144699999999999,-2.570515454246031,0.00436217930555,2.806767253401146,576.6407483666766
Li2FeSiO4,3.123599999999999,-2.563266433645833,0.0,3.312314492741815,324.4764263891368
Li2Ga,0.0,-0.33574607777777804,0.0,3.073765023125466,90.33180325666436
Li2Ga7,0.1587,-0.240265067037037,0.0,4.925578111767376,338.43579039591435
Li2MgSiO4,4.7615,-2.952021454583333,0.0,2.484305612786818,348.296262982281
Li2MgTi3O8,3.3209,-3.236714967440475,0.0,3.409909553944672,603.4261007304179
Li2MgZrO4,0.000299999999999,-3.023588638958332,0.016150631874997,3.909733082641194,82.1443636503834
Li2Mn4O9,0.2736,-1.9016174852260541,0.08288132275,4.369299859319539,287.0333289325463
Li2MnO3,1.368399999999999,-2.180112729932952,0.0,3.969588299469367,195.46738339598636
Li2MnP2O7,4.3532,-2.671244491990284,0.0,2.905414024130417,554.9887965238738
Li2MnSiO4,2.176599999999999,-2.690084414012211,0.0,3.05018930297962,350.3860667930348
Li2MnSn3O8,1.158499999999999,-2.103372739852217,0.045915354940474,5.426437873609853,1015.2374751900348
Li2Mo4O13,2.4329,-2.041816249736842,0.011192752785087001,3.7689469280340093,800.4988674862784
Li2MoO3,1.3636,-2.153861700277772,0.0,4.905294434755955,106.85051064082087
Li2MoO4,4.1184,-2.273066940238093,0.0,3.093206343623273,559.8738745749837
Li2NiO2,0.9116000000000001,-1.721651177333333,0.002541691000002,4.209569942368008,82.50227307579013
Li2RuO3,0.0,-1.858899336111108,0.0,5.113188387331899,105.838139537619
Li2S,3.3862,-1.503453288055556,0.0,1.673940199901922,45.579160174025624
Li2Si2O5,5.154,-3.015912327407407,0.0,2.469345038000238,201.80564733481847
Li2SiO3,5.0766,-2.882894919444446,0.0,2.572720375463253,116.13509258822238
Li2Sm5Sn7,0.0,-0.6682861699404751,0.0,7.185567002186405,1475.904696711222
